"","id","ano","mes","aisp","homicidios","lesao_morte","latrocinio","tent_homicidio","estupro","roubo_onibus","roubo_veiculos","furto_veiculos","uso_porte_drogas","date"
"1",1,2014,1,"AISP 06 - Brotas ",5,0,0,3,2,39,53,13,9,2014-01-15
"2",2,2014,1,"AISP 07 - Rio Vermelho ",2,0,0,0,2,8,20,3,8,2014-01-15
"3",3,2014,1,"AISP 09 - Boca do Rio ",0,0,0,0,4,4,47,4,0,2014-01-15
"4",4,2014,1,"AISP 12 - Itapuã ",14,0,0,3,4,20,76,31,14,2014-01-15
"5",5,2014,1,"AISP 14 - Barra ",1,0,0,0,0,1,7,2,11,2014-01-15
"6",6,2014,1,"AISP 15 - Nordeste ",2,0,0,0,1,9,2,1,2,2014-01-15
"7",7,2014,1,"AISP 16 - Pituba ",0,0,0,0,0,4,22,4,4,2014-01-15
"8",8,2014,1,"AISP 01 - Barris ",3,0,0,6,1,4,27,8,12,2014-01-15
"9",9,2014,1,"AISP 02 - Liberdade ",4,1,1,7,1,3,34,17,5,2014-01-15
"10",10,2014,1,"AISP 03 - Bonfim ",9,0,0,4,6,10,26,23,1,2014-01-15
"11",11,2014,1,"AISP 04 - São Caetano ",10,0,1,1,4,20,44,5,2,2014-01-15
"12",12,2014,1,"AISP 05 - Periperi ",22,0,0,10,11,11,30,6,2,2014-01-15
"13",13,2014,1,"AISP 08 - CIA ",2,0,0,0,0,0,9,0,0,2014-01-15
"14",14,2014,1,"AISP 10 - Pau da Lima ",9,0,0,7,1,12,43,4,1,2014-01-15
"15",15,2014,1,"AISP 11 - Tancredo Neves ",24,0,0,12,8,25,51,16,4,2014-01-15
"16",16,2014,1,"AISP 13 - Cajazeiras ",7,0,0,6,7,8,10,1,0,2014-01-15
"17",17,2014,2,"AISP 06 - Brotas ",8,0,0,12,0,22,58,18,3,2014-02-15
"18",18,2014,2,"AISP 07 - Rio Vermelho ",2,0,0,4,0,8,23,8,52,2014-02-15
"19",19,2014,2,"AISP 09 - Boca do Rio ",0,0,0,3,0,3,34,5,2,2014-02-15
"20",20,2014,2,"AISP 12 - Itapuã ",16,0,0,14,7,14,67,25,18,2014-02-15
"21",21,2014,2,"AISP 14 - Barra ",1,0,0,0,0,3,3,4,0,2014-02-15
"22",22,2014,2,"AISP 15 - Nordeste ",1,0,0,0,1,4,0,0,2,2014-02-15
"23",23,2014,2,"AISP 16 - Pituba ",0,0,0,0,1,9,18,4,0,2014-02-15
"24",24,2014,2,"AISP 01 - Barris ",2,0,0,0,1,8,24,15,20,2014-02-15
"25",25,2014,2,"AISP 02 - Liberdade ",10,0,0,3,5,7,44,22,3,2014-02-15
"26",26,2014,2,"AISP 03 - Bonfim ",4,0,1,2,1,6,30,20,4,2014-02-15
"27",27,2014,2,"AISP 04 - São Caetano ",8,0,0,0,4,17,29,5,5,2014-02-15
"28",28,2014,2,"AISP 05 - Periperi ",22,1,0,15,8,16,27,1,1,2014-02-15
"29",29,2014,2,"AISP 08 - CIA ",5,0,0,2,2,0,7,1,1,2014-02-15
"30",30,2014,2,"AISP 10 - Pau da Lima ",4,0,0,3,3,13,35,16,1,2014-02-15
"31",31,2014,2,"AISP 11 - Tancredo Neves ",25,2,1,14,9,18,49,21,8,2014-02-15
"32",32,2014,2,"AISP 13 - Cajazeiras ",11,0,0,6,2,1,18,3,0,2014-02-15
"33",33,2014,3,"AISP 06 - Brotas ",9,0,0,7,4,20,44,20,1,2014-03-15
"34",34,2014,3,"AISP 07 - Rio Vermelho ",1,0,1,3,1,13,24,9,20,2014-03-15
"35",35,2014,3,"AISP 09 - Boca do Rio ",2,0,0,3,1,5,49,4,1,2014-03-15
"36",36,2014,3,"AISP 12 - Itapuã ",10,0,1,2,5,16,66,31,15,2014-03-15
"37",37,2014,3,"AISP 14 - Barra ",0,0,0,0,1,3,10,2,3,2014-03-15
"38",38,2014,3,"AISP 15 - Nordeste ",0,0,0,4,1,5,1,0,1,2014-03-15
"39",39,2014,3,"AISP 16 - Pituba ",1,0,0,0,0,9,33,1,3,2014-03-15
"40",40,2014,3,"AISP 01 - Barris ",5,0,0,2,4,6,25,12,2,2014-03-15
"41",41,2014,3,"AISP 02 - Liberdade ",11,0,0,6,3,17,51,10,6,2014-03-15
"42",42,2014,3,"AISP 03 - Bonfim ",5,0,0,6,1,9,43,12,6,2014-03-15
"43",43,2014,3,"AISP 04 - São Caetano ",14,0,0,2,2,19,44,11,2,2014-03-15
"44",44,2014,3,"AISP 05 - Periperi ",27,0,0,13,9,4,29,9,5,2014-03-15
"45",45,2014,3,"AISP 08 - CIA ",3,0,0,0,0,0,8,1,0,2014-03-15
"46",46,2014,3,"AISP 10 - Pau da Lima ",12,1,0,1,4,18,53,17,2,2014-03-15
"47",47,2014,3,"AISP 11 - Tancredo Neves ",21,0,2,17,10,19,70,18,3,2014-03-15
"48",48,2014,3,"AISP 13 - Cajazeiras ",10,0,0,11,8,3,11,4,3,2014-03-15
"49",49,2014,4,"AISP 06 - Brotas ",10,0,0,5,1,19,61,16,7,2014-04-15
"50",50,2014,4,"AISP 07 - Rio Vermelho ",0,0,0,0,4,7,29,3,2,2014-04-15
"51",51,2014,4,"AISP 09 - Boca do Rio ",2,0,0,1,1,4,64,5,2,2014-04-15
"52",52,2014,4,"AISP 12 - Itapuã ",19,0,2,3,5,19,90,24,9,2014-04-15
"53",53,2014,4,"AISP 14 - Barra ",0,1,0,0,0,2,12,3,1,2014-04-15
"54",54,2014,4,"AISP 15 - Nordeste ",1,0,0,0,1,2,3,0,3,2014-04-15
"55",55,2014,4,"AISP 16 - Pituba ",0,0,0,5,1,8,35,3,1,2014-04-15
"56",56,2014,4,"AISP 01 - Barris ",10,0,0,3,3,8,28,9,10,2014-04-15
"57",57,2014,4,"AISP 02 - Liberdade ",14,1,0,5,4,16,74,21,1,2014-04-15
"58",58,2014,4,"AISP 03 - Bonfim ",13,1,0,5,0,20,51,17,4,2014-04-15
"59",59,2014,4,"AISP 04 - São Caetano ",17,0,0,2,3,10,49,10,5,2014-04-15
"60",60,2014,4,"AISP 05 - Periperi ",34,0,0,18,3,13,32,3,4,2014-04-15
"61",61,2014,4,"AISP 08 - CIA ",9,0,0,0,1,0,20,1,0,2014-04-15
"62",62,2014,4,"AISP 10 - Pau da Lima ",18,0,1,9,5,10,43,15,2,2014-04-15
"63",63,2014,4,"AISP 11 - Tancredo Neves ",16,0,0,15,2,34,68,15,4,2014-04-15
"64",64,2014,4,"AISP 13 - Cajazeiras ",14,1,0,5,4,5,27,6,0,2014-04-15
"65",65,2014,5,"AISP 06 - Brotas ",3,0,1,1,2,23,48,14,10,2014-05-15
"66",66,2014,5,"AISP 07 - Rio Vermelho ",1,0,0,3,1,2,18,5,1,2014-05-15
"67",67,2014,5,"AISP 09 - Boca do Rio ",3,0,0,1,2,5,41,6,1,2014-05-15
"68",68,2014,5,"AISP 12 - Itapuã ",8,1,1,5,9,5,72,13,9,2014-05-15
"69",69,2014,5,"AISP 14 - Barra ",0,0,0,0,1,1,5,3,3,2014-05-15
"70",70,2014,5,"AISP 15 - Nordeste ",2,0,0,0,2,6,1,1,4,2014-05-15
"71",71,2014,5,"AISP 16 - Pituba ",1,0,0,0,1,11,44,4,1,2014-05-15
"72",72,2014,5,"AISP 01 - Barris ",3,0,0,1,1,5,22,7,8,2014-05-15
"73",73,2014,5,"AISP 02 - Liberdade ",20,0,1,5,3,6,50,16,18,2014-05-15
"74",74,2014,5,"AISP 03 - Bonfim ",9,0,0,4,1,10,26,15,1,2014-05-15
"75",75,2014,5,"AISP 04 - São Caetano ",15,0,1,1,9,9,40,3,5,2014-05-15
"76",76,2014,5,"AISP 05 - Periperi ",13,0,1,22,5,1,35,3,0,2014-05-15
"77",77,2014,5,"AISP 08 - CIA ",0,0,0,0,1,0,16,3,0,2014-05-15
"78",78,2014,5,"AISP 10 - Pau da Lima ",7,0,0,4,3,12,37,21,0,2014-05-15
"79",79,2014,5,"AISP 11 - Tancredo Neves ",16,0,0,11,7,21,57,24,6,2014-05-15
"80",80,2014,5,"AISP 13 - Cajazeiras ",6,0,0,7,3,3,26,7,0,2014-05-15
"81",81,2014,6,"AISP 06 - Brotas ",3,0,0,4,3,15,25,7,5,2014-06-15
"82",82,2014,6,"AISP 07 - Rio Vermelho ",1,0,0,0,3,9,16,4,4,2014-06-15
"83",83,2014,6,"AISP 09 - Boca do Rio ",1,0,0,1,1,8,35,9,1,2014-06-15
"84",84,2014,6,"AISP 12 - Itapuã ",12,0,0,3,3,11,50,23,13,2014-06-15
"85",85,2014,6,"AISP 14 - Barra ",0,0,0,0,0,3,5,4,2,2014-06-15
"86",86,2014,6,"AISP 15 - Nordeste ",2,0,0,0,2,3,1,1,1,2014-06-15
"87",87,2014,6,"AISP 16 - Pituba ",1,0,0,0,2,6,16,4,16,2014-06-15
"88",88,2014,6,"AISP 01 - Barris ",1,1,0,0,2,10,11,15,12,2014-06-15
"89",89,2014,6,"AISP 02 - Liberdade ",13,0,0,10,4,4,41,9,5,2014-06-15
"90",90,2014,6,"AISP 03 - Bonfim ",12,0,0,6,4,12,26,13,5,2014-06-15
"91",91,2014,6,"AISP 04 - São Caetano ",8,1,0,1,4,10,14,7,2,2014-06-15
"92",92,2014,6,"AISP 05 - Periperi ",14,1,1,12,4,3,48,8,1,2014-06-15
"93",93,2014,6,"AISP 08 - CIA ",1,0,0,1,1,1,14,3,0,2014-06-15
"94",94,2014,6,"AISP 10 - Pau da Lima ",7,0,1,4,2,22,29,10,1,2014-06-15
"95",95,2014,6,"AISP 11 - Tancredo Neves ",13,0,0,10,5,39,51,19,5,2014-06-15
"96",96,2014,6,"AISP 13 - Cajazeiras ",8,0,0,8,2,2,25,6,1,2014-06-15
"97",97,2014,7,"AISP 06 - Brotas ",5,0,1,0,1,15,47,9,6,2014-07-15
"98",98,2014,7,"AISP 07 - Rio Vermelho ",2,0,0,0,2,9,19,4,2,2014-07-15
"99",99,2014,7,"AISP 09 - Boca do Rio ",0,1,0,0,1,3,50,2,1,2014-07-15
"100",100,2014,7,"AISP 12 - Itapuã ",7,0,1,3,5,3,74,16,15,2014-07-15
"101",101,2014,7,"AISP 14 - Barra ",0,0,0,0,0,0,10,2,3,2014-07-15
"102",102,2014,7,"AISP 15 - Nordeste ",0,0,0,0,1,2,3,1,1,2014-07-15
"103",103,2014,7,"AISP 16 - Pituba ",0,0,0,1,0,7,30,2,0,2014-07-15
"104",104,2014,7,"AISP 01 - Barris ",1,0,0,1,3,6,21,3,10,2014-07-15
"105",105,2014,7,"AISP 02 - Liberdade ",14,1,0,6,5,3,39,17,4,2014-07-15
"106",106,2014,7,"AISP 03 - Bonfim ",9,0,0,5,2,4,29,22,8,2014-07-15
"107",107,2014,7,"AISP 04 - São Caetano ",3,0,2,0,6,12,30,4,4,2014-07-15
"108",108,2014,7,"AISP 05 - Periperi ",10,0,1,7,5,8,28,6,12,2014-07-15
"109",109,2014,7,"AISP 08 - CIA ",0,0,0,2,1,1,9,3,1,2014-07-15
"110",110,2014,7,"AISP 10 - Pau da Lima ",5,1,1,3,4,17,62,14,7,2014-07-15
"111",111,2014,7,"AISP 11 - Tancredo Neves ",18,0,0,10,13,35,50,20,6,2014-07-15
"112",112,2014,7,"AISP 13 - Cajazeiras ",6,0,0,8,3,1,23,5,2,2014-07-15
"113",113,2014,8,"AISP 06 - Brotas ",8,0,0,0,1,4,42,10,10,2014-08-15
"114",114,2014,8,"AISP 07 - Rio Vermelho ",2,0,1,0,1,10,22,8,5,2014-08-15
"115",115,2014,8,"AISP 09 - Boca do Rio ",0,0,1,2,1,2,43,4,0,2014-08-15
"116",116,2014,8,"AISP 12 - Itapuã ",18,0,1,5,2,22,62,9,10,2014-08-15
"117",117,2014,8,"AISP 14 - Barra ",0,0,0,0,0,2,1,1,1,2014-08-15
"118",118,2014,8,"AISP 15 - Nordeste ",0,0,0,0,1,10,1,0,1,2014-08-15
"119",119,2014,8,"AISP 16 - Pituba ",0,0,0,0,0,9,38,2,2,2014-08-15
"120",120,2014,8,"AISP 01 - Barris ",2,0,1,1,1,8,22,13,6,2014-08-15
"121",121,2014,8,"AISP 02 - Liberdade ",4,0,0,3,2,3,38,17,6,2014-08-15
"122",122,2014,8,"AISP 03 - Bonfim ",4,0,2,2,1,4,27,14,4,2014-08-15
"123",123,2014,8,"AISP 04 - São Caetano ",10,1,1,4,4,25,22,3,7,2014-08-15
"124",124,2014,8,"AISP 05 - Periperi ",22,1,1,10,7,10,26,8,3,2014-08-15
"125",125,2014,8,"AISP 08 - CIA ",1,0,0,0,0,1,8,3,1,2014-08-15
"126",126,2014,8,"AISP 10 - Pau da Lima ",9,0,0,8,1,11,53,17,5,2014-08-15
"127",127,2014,8,"AISP 11 - Tancredo Neves ",11,0,0,8,10,22,47,12,12,2014-08-15
"128",128,2014,8,"AISP 13 - Cajazeiras ",4,0,0,3,2,7,20,4,3,2014-08-15
"129",129,2014,9,"AISP 06 - Brotas ",10,0,0,3,1,10,48,15,4,2014-09-15
"130",130,2014,9,"AISP 07 - Rio Vermelho ",2,1,0,1,3,11,19,8,6,2014-09-15
"131",131,2014,9,"AISP 09 - Boca do Rio ",2,0,0,1,0,3,45,8,5,2014-09-15
"132",132,2014,9,"AISP 12 - Itapuã ",10,1,1,0,1,12,79,14,5,2014-09-15
"133",133,2014,9,"AISP 14 - Barra ",2,0,0,0,1,4,5,2,4,2014-09-15
"134",134,2014,9,"AISP 15 - Nordeste ",4,0,0,0,0,7,4,1,3,2014-09-15
"135",135,2014,9,"AISP 16 - Pituba ",0,0,0,1,0,16,29,6,0,2014-09-15
"136",136,2014,9,"AISP 01 - Barris ",2,0,0,1,2,9,28,10,13,2014-09-15
"137",137,2014,9,"AISP 02 - Liberdade ",9,0,1,5,4,9,50,21,4,2014-09-15
"138",138,2014,9,"AISP 03 - Bonfim ",2,0,0,4,1,11,28,34,7,2014-09-15
"139",139,2014,9,"AISP 04 - São Caetano ",9,0,0,0,6,5,28,6,0,2014-09-15
"140",140,2014,9,"AISP 05 - Periperi ",16,0,1,6,12,44,28,9,3,2014-09-15
"141",141,2014,9,"AISP 08 - CIA ",1,0,1,0,0,1,12,2,1,2014-09-15
"142",142,2014,9,"AISP 10 - Pau da Lima ",12,0,0,8,3,11,37,20,0,2014-09-15
"143",143,2014,9,"AISP 11 - Tancredo Neves ",6,0,1,2,3,18,66,22,15,2014-09-15
"144",144,2014,9,"AISP 13 - Cajazeiras ",10,0,0,2,4,4,16,9,2,2014-09-15
"145",145,2014,10,"AISP 06 - Brotas ",2,0,1,1,1,12,54,13,14,2014-10-15
"146",146,2014,10,"AISP 07 - Rio Vermelho ",3,0,0,1,2,11,34,3,3,2014-10-15
"147",147,2014,10,"AISP 09 - Boca do Rio ",2,0,0,0,1,4,41,5,2,2014-10-15
"148",148,2014,10,"AISP 12 - Itapuã ",12,0,0,1,7,15,63,16,2,2014-10-15
"149",149,2014,10,"AISP 14 - Barra ",0,0,0,0,2,5,10,0,5,2014-10-15
"150",150,2014,10,"AISP 15 - Nordeste ",2,0,0,0,0,4,1,0,4,2014-10-15
"151",151,2014,10,"AISP 16 - Pituba ",3,0,0,0,0,18,33,4,0,2014-10-15
"152",152,2014,10,"AISP 01 - Barris ",2,0,1,1,0,19,28,11,10,2014-10-15
"153",153,2014,10,"AISP 02 - Liberdade ",8,0,0,1,1,11,63,11,1,2014-10-15
"154",154,2014,10,"AISP 03 - Bonfim ",7,1,0,8,3,6,34,17,10,2014-10-15
"155",155,2014,10,"AISP 04 - São Caetano ",5,0,0,4,3,10,51,12,1,2014-10-15
"156",156,2014,10,"AISP 05 - Periperi ",17,2,0,10,8,18,43,7,12,2014-10-15
"157",157,2014,10,"AISP 08 - CIA ",2,0,0,2,0,5,24,3,0,2014-10-15
"158",158,2014,10,"AISP 10 - Pau da Lima ",9,0,0,6,4,8,60,15,8,2014-10-15
"159",159,2014,10,"AISP 11 - Tancredo Neves ",12,1,0,14,8,21,64,22,12,2014-10-15
"160",160,2014,10,"AISP 13 - Cajazeiras ",5,0,0,8,5,6,22,5,2,2014-10-15
"161",161,2014,11,"AISP 06 - Brotas ",2,0,0,4,3,14,38,6,5,2014-11-15
"162",162,2014,11,"AISP 07 - Rio Vermelho ",1,0,0,0,2,10,22,5,3,2014-11-15
"163",163,2014,11,"AISP 09 - Boca do Rio ",2,0,0,0,1,5,60,9,1,2014-11-15
"164",164,2014,11,"AISP 12 - Itapuã ",14,0,1,3,6,5,71,19,16,2014-11-15
"165",165,2014,11,"AISP 14 - Barra ",0,0,0,1,0,3,6,2,1,2014-11-15
"166",166,2014,11,"AISP 15 - Nordeste ",1,0,0,0,0,6,3,2,4,2014-11-15
"167",167,2014,11,"AISP 16 - Pituba ",1,0,0,3,1,9,27,1,3,2014-11-15
"168",168,2014,11,"AISP 01 - Barris ",3,0,1,2,2,7,32,9,9,2014-11-15
"169",169,2014,11,"AISP 02 - Liberdade ",6,0,0,1,2,9,31,14,0,2014-11-15
"170",170,2014,11,"AISP 03 - Bonfim ",5,1,0,3,5,17,27,24,7,2014-11-15
"171",171,2014,11,"AISP 04 - São Caetano ",12,0,1,3,6,8,39,8,2,2014-11-15
"172",172,2014,11,"AISP 05 - Periperi ",21,0,0,15,5,17,29,6,3,2014-11-15
"173",173,2014,11,"AISP 08 - CIA ",3,0,0,0,0,2,10,2,2,2014-11-15
"174",174,2014,11,"AISP 10 - Pau da Lima ",4,0,0,6,2,9,44,6,7,2014-11-15
"175",175,2014,11,"AISP 11 - Tancredo Neves ",17,0,1,9,4,39,66,12,16,2014-11-15
"176",176,2014,11,"AISP 13 - Cajazeiras ",8,0,0,7,1,2,19,2,2,2014-11-15
"177",177,2014,12,"AISP 06 - Brotas ",4,0,1,3,2,12,50,9,0,2014-12-15
"178",178,2014,12,"AISP 07 - Rio Vermelho ",1,1,1,1,0,8,41,3,1,2014-12-15
"179",179,2014,12,"AISP 09 - Boca do Rio ",2,0,0,0,0,11,53,3,8,2014-12-15
"180",180,2014,12,"AISP 12 - Itapuã ",12,0,0,2,8,26,62,13,6,2014-12-15
"181",181,2014,12,"AISP 14 - Barra ",0,0,0,0,0,6,6,3,1,2014-12-15
"182",182,2014,12,"AISP 15 - Nordeste ",0,0,0,2,2,3,0,0,7,2014-12-15
"183",183,2014,12,"AISP 16 - Pituba ",0,0,0,0,1,8,33,3,1,2014-12-15
"184",184,2014,12,"AISP 01 - Barris ",2,0,1,0,2,17,23,8,7,2014-12-15
"185",185,2014,12,"AISP 02 - Liberdade ",11,0,0,4,1,5,30,16,3,2014-12-15
"186",186,2014,12,"AISP 03 - Bonfim ",4,0,0,5,2,16,25,35,8,2014-12-15
"187",187,2014,12,"AISP 04 - São Caetano ",13,0,1,8,4,4,41,11,2,2014-12-15
"188",188,2014,12,"AISP 05 - Periperi ",17,0,1,18,5,30,40,4,6,2014-12-15
"189",189,2014,12,"AISP 08 - CIA ",2,0,0,0,0,1,10,0,3,2014-12-15
"190",190,2014,12,"AISP 10 - Pau da Lima ",12,0,1,5,3,4,37,5,1,2014-12-15
"191",191,2014,12,"AISP 11 - Tancredo Neves ",21,0,0,3,7,42,74,18,12,2014-12-15
"192",192,2014,12,"AISP 13 - Cajazeiras ",12,0,1,6,2,2,22,3,3,2014-12-15
"193",193,2015,1,"AISP 06 - Brotas ",3,0,0,5,7,16,44,23,8,2015-01-15
"194",194,2015,1,"AISP 07 - Rio Vermelho ",3,0,1,4,2,12,28,6,4,2015-01-15
"195",195,2015,1,"AISP 09 - Boca do Rio ",1,0,0,1,2,10,61,4,5,2015-01-15
"196",196,2015,1,"AISP 12 - Itapuã ",7,0,2,0,9,26,87,25,15,2015-01-15
"197",197,2015,1,"AISP 14 - Barra ",0,0,1,0,0,8,11,1,6,2015-01-15
"198",198,2015,1,"AISP 15 - Nordeste ",0,0,0,0,0,18,3,1,4,2015-01-15
"199",199,2015,1,"AISP 16 - Pituba ",0,0,0,1,2,12,36,4,0,2015-01-15
"200",200,2015,1,"AISP 01 - Barris ",3,0,0,4,3,18,20,11,9,2015-01-15
"201",201,2015,1,"AISP 02 - Liberdade ",12,0,0,5,2,22,32,21,0,2015-01-15
"202",202,2015,1,"AISP 03 - Bonfim ",10,1,0,5,2,20,29,25,4,2015-01-15
"203",203,2015,1,"AISP 04 - São Caetano ",12,0,0,6,4,34,43,9,7,2015-01-15
"204",204,2015,1,"AISP 05 - Periperi ",16,0,0,12,6,22,37,14,2,2015-01-15
"205",205,2015,1,"AISP 08 - CIA ",3,0,0,1,0,3,12,0,0,2015-01-15
"206",206,2015,1,"AISP 10 - Pau da Lima ",17,0,0,2,2,2,43,12,1,2015-01-15
"207",207,2015,1,"AISP 11 - Tancredo Neves ",20,0,1,5,12,36,63,19,10,2015-01-15
"208",208,2015,1,"AISP 13 - Cajazeiras ",8,1,0,3,2,7,20,4,1,2015-01-15
"209",209,2015,2,"AISP 06 - Brotas ",15,0,1,2,3,15,68,11,9,2015-02-15
"210",210,2015,2,"AISP 07 - Rio Vermelho ",2,0,0,2,2,9,19,7,2,2015-02-15
"211",211,2015,2,"AISP 09 - Boca do Rio ",2,0,0,2,2,6,62,10,7,2015-02-15
"212",212,2015,2,"AISP 12 - Itapuã ",5,0,0,0,5,18,70,21,12,2015-02-15
"213",213,2015,2,"AISP 14 - Barra ",1,0,0,0,1,1,2,0,3,2015-02-15
"214",214,2015,2,"AISP 15 - Nordeste ",1,0,1,0,2,11,1,0,3,2015-02-15
"215",215,2015,2,"AISP 16 - Pituba ",0,0,0,2,0,6,33,1,1,2015-02-15
"216",216,2015,2,"AISP 01 - Barris ",6,0,2,7,4,13,23,12,8,2015-02-15
"217",217,2015,2,"AISP 02 - Liberdade ",8,0,0,2,1,14,55,13,0,2015-02-15
"218",218,2015,2,"AISP 03 - Bonfim ",7,0,0,1,4,14,40,19,0,2015-02-15
"219",219,2015,2,"AISP 04 - São Caetano ",9,0,1,5,1,33,27,9,1,2015-02-15
"220",220,2015,2,"AISP 05 - Periperi ",13,1,0,3,5,25,23,4,2,2015-02-15
"221",221,2015,2,"AISP 08 - CIA ",4,0,0,0,2,0,17,2,0,2015-02-15
"222",222,2015,2,"AISP 10 - Pau da Lima ",7,0,1,1,7,4,35,9,3,2015-02-15
"223",223,2015,2,"AISP 11 - Tancredo Neves ",12,0,0,1,12,46,48,8,3,2015-02-15
"224",224,2015,2,"AISP 13 - Cajazeiras ",3,0,1,2,1,8,25,8,4,2015-02-15
"225",225,2015,3,"AISP 06 - Brotas ",6,1,0,4,1,21,56,13,10,2015-03-15
"226",226,2015,3,"AISP 07 - Rio Vermelho ",3,0,0,2,2,12,37,3,2,2015-03-15
"227",227,2015,3,"AISP 09 - Boca do Rio ",4,1,0,0,6,5,65,4,9,2015-03-15
"228",228,2015,3,"AISP 12 - Itapuã ",9,0,0,1,4,18,91,19,9,2015-03-15
"229",229,2015,3,"AISP 14 - Barra ",0,0,0,0,1,1,8,1,6,2015-03-15
"230",230,2015,3,"AISP 15 - Nordeste ",1,0,0,1,2,3,1,1,3,2015-03-15
"231",231,2015,3,"AISP 16 - Pituba ",1,0,0,0,1,6,29,3,1,2015-03-15
"232",232,2015,3,"AISP 01 - Barris ",5,0,0,4,0,9,29,6,8,2015-03-15
"233",233,2015,3,"AISP 02 - Liberdade ",14,0,1,5,5,10,50,14,0,2015-03-15
"234",234,2015,3,"AISP 03 - Bonfim ",7,0,0,5,3,20,37,21,5,2015-03-15
"235",235,2015,3,"AISP 04 - São Caetano ",15,0,2,16,3,19,56,9,1,2015-03-15
"236",236,2015,3,"AISP 05 - Periperi ",26,0,2,14,9,17,35,8,4,2015-03-15
"237",237,2015,3,"AISP 08 - CIA ",2,0,0,0,1,1,18,1,0,2015-03-15
"238",238,2015,3,"AISP 10 - Pau da Lima ",7,1,1,2,3,12,54,11,7,2015-03-15
"239",239,2015,3,"AISP 11 - Tancredo Neves ",13,2,0,7,3,46,70,17,11,2015-03-15
"240",240,2015,3,"AISP 13 - Cajazeiras ",12,0,1,3,2,2,26,3,1,2015-03-15
"241",241,2015,4,"AISP 06 - Brotas ",4,1,0,2,2,14,42,9,8,2015-04-15
"242",242,2015,4,"AISP 07 - Rio Vermelho ",2,0,0,8,2,7,21,5,2,2015-04-15
"243",243,2015,4,"AISP 09 - Boca do Rio ",1,0,0,4,1,6,62,5,4,2015-04-15
"244",244,2015,4,"AISP 12 - Itapuã ",12,0,1,5,2,15,69,18,1,2015-04-15
"245",245,2015,4,"AISP 14 - Barra ",0,0,0,0,0,0,8,1,4,2015-04-15
"246",246,2015,4,"AISP 15 - Nordeste ",0,0,0,3,0,1,0,2,2,2015-04-15
"247",247,2015,4,"AISP 16 - Pituba ",0,0,0,0,2,11,35,2,4,2015-04-15
"248",248,2015,4,"AISP 01 - Barris ",6,0,1,2,2,12,37,19,3,2015-04-15
"249",249,2015,4,"AISP 02 - Liberdade ",10,0,0,3,2,7,42,18,8,2015-04-15
"250",250,2015,4,"AISP 03 - Bonfim ",10,1,0,7,5,22,31,24,1,2015-04-15
"251",251,2015,4,"AISP 04 - São Caetano ",14,0,0,6,6,33,62,12,5,2015-04-15
"252",252,2015,4,"AISP 05 - Periperi ",9,0,2,5,7,38,44,2,2,2015-04-15
"253",253,2015,4,"AISP 08 - CIA ",2,0,1,1,2,2,12,1,0,2015-04-15
"254",254,2015,4,"AISP 10 - Pau da Lima ",11,0,0,7,1,23,54,15,1,2015-04-15
"255",255,2015,4,"AISP 11 - Tancredo Neves ",12,0,0,4,6,64,50,15,14,2015-04-15
"256",256,2015,4,"AISP 13 - Cajazeiras ",5,1,0,5,5,8,41,4,1,2015-04-15
"257",257,2015,5,"AISP 06 - Brotas ",9,0,1,2,3,16,43,15,4,2015-05-15
"258",258,2015,5,"AISP 07 - Rio Vermelho ",2,0,0,0,3,9,21,8,5,2015-05-15
"259",259,2015,5,"AISP 09 - Boca do Rio ",0,0,0,1,3,2,48,3,5,2015-05-15
"260",260,2015,5,"AISP 12 - Itapuã ",11,0,0,4,2,29,90,6,4,2015-05-15
"261",261,2015,5,"AISP 14 - Barra ",0,0,0,0,1,0,7,2,0,2015-05-15
"262",262,2015,5,"AISP 15 - Nordeste ",1,0,0,1,0,5,1,2,3,2015-05-15
"263",263,2015,5,"AISP 16 - Pituba ",0,0,0,0,0,10,50,5,8,2015-05-15
"264",264,2015,5,"AISP 01 - Barris ",7,1,0,4,4,11,39,6,2,2015-05-15
"265",265,2015,5,"AISP 02 - Liberdade ",12,0,0,18,4,11,50,14,0,2015-05-15
"266",266,2015,5,"AISP 03 - Bonfim ",9,0,0,5,2,18,31,19,8,2015-05-15
"267",267,2015,5,"AISP 04 - São Caetano ",16,0,1,2,4,19,55,13,7,2015-05-15
"268",268,2015,5,"AISP 05 - Periperi ",22,0,1,7,8,24,36,8,6,2015-05-15
"269",269,2015,5,"AISP 08 - CIA ",2,0,0,2,0,3,22,4,2,2015-05-15
"270",270,2015,5,"AISP 10 - Pau da Lima ",9,0,1,7,6,9,69,11,6,2015-05-15
"271",271,2015,5,"AISP 11 - Tancredo Neves ",12,1,1,5,7,50,62,15,11,2015-05-15
"272",272,2015,5,"AISP 13 - Cajazeiras ",5,0,0,1,3,10,40,3,1,2015-05-15
"273",273,2015,6,"AISP 06 - Brotas ",3,0,1,1,2,10,57,6,11,2015-06-15
"274",274,2015,6,"AISP 07 - Rio Vermelho ",3,0,0,1,2,12,24,2,0,2015-06-15
"275",275,2015,6,"AISP 09 - Boca do Rio ",1,0,1,2,0,7,44,4,11,2015-06-15
"276",276,2015,6,"AISP 12 - Itapuã ",11,0,0,2,2,10,57,7,3,2015-06-15
"277",277,2015,6,"AISP 14 - Barra ",0,0,0,0,1,3,9,2,3,2015-06-15
